match,opponent,repetition,round,jev_action,opponent_action,jev_points,opponent_points,jev_total,opponent_total,initial_move,jev_action_source,opponent_action_source
217,anti_tit_for_tat,17,5,D,C,5,0,14,9,free,model,scripted
217,anti_tit_for_tat,17,6,D,C,5,0,19,9,free,model,scripted
217,anti_tit_for_tat,17,7,D,C,5,0,24,9,free,model,scripted
217,anti_tit_for_tat,17,8,D,C,5,0,29,9,free,model,scripted
217,anti_tit_for_tat,17,9,D,C,5,0,34,9,free,model,scripted
217,anti_tit_for_tat,17,10,D,C,5,0,39,9,free,model,scripted
217,anti_tit_for_tat,17,11,D,C,5,0,44,9,free,model,scripted
217,anti_tit_for_tat,17,12,D,C,5,0,49,9,free,model,scripted
217,anti_tit_for_tat,17,13,D,C,5,0,54,9,free,model,scripted
217,anti_tit_for_tat,17,14,D,C,5,0,59,9,free,model,scripted
217,anti_tit_for_tat,17,15,D,C,5,0,64,9,free,model,scripted
217,anti_tit_for_tat,17,16,D,C,5,0,69,9,free,model,scripted
217,anti_tit_for_tat,17,17,D,C,5,0,74,9,free,model,scripted
217,anti_tit_for_tat,17,18,D,C,5,0,79,9,free,model,scripted
217,anti_tit_for_tat,17,19,D,C,5,0,84,9,free,model,scripted
217,anti_tit_for_tat,17,20,D,C,5,0,89,9,free,model,scripted
218,anti_tit_for_tat,18,1,C,C,3,3,3,3,free,model,scripted
218,anti_tit_for_tat,18,2,C,D,0,5,3,8,free,model,scripted
218,anti_tit_for_tat,18,3,D,D,1,1,4,9,free,model,scripted
218,anti_tit_for_tat,18,4,D,C,5,0,9,9,free,model,scripted
218,anti_tit_for_tat,18,5,D,C,5,0,14,9,free,model,scripted
218,anti_tit_for_tat,18,6,D,C,5,0,19,9,free,model,scripted
218,anti_tit_for_tat,18,7,D,C,5,0,24,9,free,model,scripted
218,anti_tit_for_tat,18,8,D,C,5,0,29,9,free,model,scripted
218,anti_tit_for_tat,18,9,D,C,5,0,34,9,free,model,scripted
218,anti_tit_for_tat,18,10,D,C,5,0,39,9,free,model,scripted
218,anti_tit_for_tat,18,11,D,C,5,0,44,9,free,model,scripted
218,anti_tit_for_tat,18,12,D,C,5,0,49,9,free,model,scripted
218,anti_tit_for_tat,18,13,D,C,5,0,54,9,free,model,scripted
218,anti_tit_for_tat,18,14,D,C,5,0,59,9,free,model,scripted
218,anti_tit_for_tat,18,15,D,C,5,0,64,9,free,model,scripted
218,anti_tit_for_tat,18,16,D,C,5,0,69,9,free,model,scripted
218,anti_tit_for_tat,18,17,D,C,5,0,74,9,free,model,scripted
218,anti_tit_for_tat,18,18,D,C,5,0,79,9,free,model,scripted
218,anti_tit_for_tat,18,19,D,C,5,0,84,9,free,model,scripted
218,anti_tit_for_tat,18,20,D,C,5,0,89,9,free,model,scripted
219,anti_tit_for_tat,19,1,D,C,5,0,5,0,free,model,scripted
219,anti_tit_for_tat,19,2,D,C,5,0,10,0,free,model,scripted
219,anti_tit_for_tat,19,3,D,C,5,0,15,0,free,model,scripted
219,anti_tit_for_tat,19,4,D,C,5,0,20,0,free,model,scripted
219,anti_tit_for_tat,19,5,D,C,5,0,25,0,free,model,scripted
219,anti_tit_for_tat,19,6,D,C,5,0,30,0,free,model,scripted
219,anti_tit_for_tat,19,7,D,C,5,0,35,0,free,model,scripted
219,anti_tit_for_tat,19,8,D,C,5,0,40,0,free,model,scripted
219,anti_tit_for_tat,19,9,D,C,5,0,45,0,free,model,scripted
219,anti_tit_for_tat,19,10,D,C,5,0,50,0,free,model,scripted
219,anti_tit_for_tat,19,11,D,C,5,0,55,0,free,model,scripted
219,anti_tit_for_tat,19,12,D,C,5,0,60,0,free,model,scripted
219,anti_tit_for_tat,19,13,D,C,5,0,65,0,free,model,scripted
219,anti_tit_for_tat,19,14,D,C,5,0,70,0,free,model,scripted
219,anti_tit_for_tat,19,15,D,C,5,0,75,0,free,model,scripted
219,anti_tit_for_tat,19,16,D,C,5,0,80,0,free,model,scripted
219,anti_tit_for_tat,19,17,D,C,5,0,85,0,free,model,scripted
219,anti_tit_for_tat,19,18,D,C,5,0,90,0,free,model,scripted
219,anti_tit_for_tat,19,19,D,C,5,0,95,0,free,model,scripted
219,anti_tit_for_tat,19,20,D,C,5,0,100,0,free,model,scripted
220,anti_tit_for_tat,20,1,D,C,5,0,5,0,free,model,scripted
220,anti_tit_for_tat,20,2,D,C,5,0,10,0,free,model,scripted
220,anti_tit_for_tat,20,3,D,C,5,0,15,0,free,model,scripted
220,anti_tit_for_tat,20,4,D,C,5,0,20,0,free,model,scripted
220,anti_tit_for_tat,20,5,D,C,5,0,25,0,free,model,scripted
220,anti_tit_for_tat,20,6,D,C,5,0,30,0,free,model,scripted
220,anti_tit_for_tat,20,7,D,C,5,0,35,0,free,model,scripted
220,anti_tit_for_tat,20,8,D,C,5,0,40,0,free,model,scripted
220,anti_tit_for_tat,20,9,D,C,5,0,45,0,free,model,scripted
220,anti_tit_for_tat,20,10,D,C,5,0,50,0,free,model,scripted
220,anti_tit_for_tat,20,11,D,C,5,0,55,0,free,model,scripted
220,anti_tit_for_tat,20,12,D,C,5,0,60,0,free,model,scripted
220,anti_tit_for_tat,20,13,D,C,5,0,65,0,free,model,scripted
220,anti_tit_for_tat,20,14,D,C,5,0,70,0,free,model,scripted
220,anti_tit_for_tat,20,15,D,C,5,0,75,0,free,model,scripted
220,anti_tit_for_tat,20,16,D,C,5,0,80,0,free,model,scripted
220,anti_tit_for_tat,20,17,D,C,5,0,85,0,free,model,scripted
220,anti_tit_for_tat,20,18,D,C,5,0,90,0,free,model,scripted
220,anti_tit_for_tat,20,19,D,C,5,0,95,0,free,model,scripted
220,anti_tit_for_tat,20,20,D,C,5,0,100,0,free,model,scripted
221,adaptive,1,1,D,C,5,0,5,0,free,model,scripted
221,adaptive,1,2,D,C,5,0,10,0,free,model,scripted
221,adaptive,1,3,D,C,5,0,15,0,free,model,scripted
221,adaptive,1,4,D,C,5,0,20,0,free,model,scripted
221,adaptive,1,5,D,C,5,0,25,0,free,model,scripted
221,adaptive,1,6,D,C,5,0,30,0,free,model,scripted
221,adaptive,1,7,D,D,1,1,31,1,free,model,scripted
221,adaptive,1,8,D,D,1,1,32,2,free,model,scripted
221,adaptive,1,9,D,D,1,1,33,3,free,model,scripted
221,adaptive,1,10,D,D,1,1,34,4,free,model,scripted
221,adaptive,1,11,D,D,1,1,35,5,free,model,scripted
221,adaptive,1,12,D,D,1,1,36,6,free,model,scripted
221,adaptive,1,13,D,D,1,1,37,7,free,model,scripted
221,adaptive,1,14,D,D,1,1,38,8,free,model,scripted
221,adaptive,1,15,D,D,1,1,39,9,free,model,scripted
221,adaptive,1,16,D,D,1,1,40,10,free,model,scripted
221,adaptive,1,17,D,D,1,1,41,11,free,model,scripted
221,adaptive,1,18,D,D,1,1,42,12,free,model,scripted
221,adaptive,1,19,D,D,1,1,43,13,free,model,scripted
221,adaptive,1,20,D,D,1,1,44,14,free,model,scripted
222,adaptive,2,1,D,C,5,0,5,0,free,model,scripted
222,adaptive,2,2,D,C,5,0,10,0,free,model,scripted
222,adaptive,2,3,D,C,5,0,15,0,free,model,scripted
222,adaptive,2,4,D,C,5,0,20,0,free,model,scripted
222,adaptive,2,5,D,C,5,0,25,0,free,model,scripted
222,adaptive,2,6,D,C,5,0,30,0,free,model,scripted
222,adaptive,2,7,D,D,1,1,31,1,free,model,scripted
222,adaptive,2,8,D,D,1,1,32,2,free,model,scripted
222,adaptive,2,9,D,D,1,1,33,3,free,model,scripted
222,adaptive,2,10,D,D,1,1,34,4,free,model,scripted
222,adaptive,2,11,D,D,1,1,35,5,free,model,scripted
222,adaptive,2,12,D,D,1,1,36,6,free,model,scripted
222,adaptive,2,13,D,D,1,1,37,7,free,model,scripted
222,adaptive,2,14,D,D,1,1,38,8,free,model,scripted
222,adaptive,2,15,D,D,1,1,39,9,free,model,scripted
222,adaptive,2,16,D,D,1,1,40,10,free,model,scripted
222,adaptive,2,17,D,D,1,1,41,11,free,model,scripted
222,adaptive,2,18,D,D,1,1,42,12,free,model,scripted
222,adaptive,2,19,D,D,1,1,43,13,free,model,scripted
222,adaptive,2,20,D,D,1,1,44,14,free,model,scripted
223,adaptive,3,1,D,C,5,0,5,0,free,model,scripted
223,adaptive,3,2,D,C,5,0,10,0,free,model,scripted
223,adaptive,3,3,D,C,5,0,15,0,free,model,scripted
223,adaptive,3,4,D,C,5,0,20,0,free,model,scripted
223,adaptive,3,5,D,C,5,0,25,0,free,model,scripted
223,adaptive,3,6,D,C,5,0,30,0,free,model,scripted
223,adaptive,3,7,D,D,1,1,31,1,free,model,scripted
223,adaptive,3,8,D,D,1,1,32,2,free,model,scripted
223,adaptive,3,9,D,D,1,1,33,3,free,model,scripted
223,adaptive,3,10,D,D,1,1,34,4,free,model,scripted
223,adaptive,3,11,D,D,1,1,35,5,free,model,scripted
223,adaptive,3,12,D,D,1,1,36,6,free,model,scripted
223,adaptive,3,13,D,D,1,1,37,7,free,model,scripted
223,adaptive,3,14,D,D,1,1,38,8,free,model,scripted
223,adaptive,3,15,D,D,1,1,39,9,free,model,scripted
223,adaptive,3,16,D,D,1,1,40,10,free,model,scripted
223,adaptive,3,17,D,D,1,1,41,11,free,model,scripted
223,adaptive,3,18,D,D,1,1,42,12,free,model,scripted
223,adaptive,3,19,D,D,1,1,43,13,free,model,scripted
223,adaptive,3,20,D,D,1,1,44,14,free,model,scripted
224,adaptive,4,1,D,C,5,0,5,0,free,model,scripted
224,adaptive,4,2,D,C,5,0,10,0,free,model,scripted
224,adaptive,4,3,D,C,5,0,15,0,free,model,scripted
224,adaptive,4,4,D,C,5,0,20,0,free,model,scripted
224,adaptive,4,5,D,C,5,0,25,0,free,model,scripted
224,adaptive,4,6,D,C,5,0,30,0,free,model,scripted
224,adaptive,4,7,D,D,1,1,31,1,free,model,scripted
224,adaptive,4,8,D,D,1,1,32,2,free,model,scripted
224,adaptive,4,9,D,D,1,1,33,3,free,model,scripted
224,adaptive,4,10,D,D,1,1,34,4,free,model,scripted
224,adaptive,4,11,D,D,1,1,35,5,free,model,scripted
224,adaptive,4,12,D,D,1,1,36,6,free,model,scripted
224,adaptive,4,13,D,D,1,1,37,7,free,model,scripted
224,adaptive,4,14,D,D,1,1,38,8,free,model,scripted
224,adaptive,4,15,D,D,1,1,39,9,free,model,scripted
224,adaptive,4,16,D,D,1,1,40,10,free,model,scripted
224,adaptive,4,17,D,D,1,1,41,11,free,model,scripted
224,adaptive,4,18,D,D,1,1,42,12,free,model,scripted
224,adaptive,4,19,D,D,1,1,43,13,free,model,scripted
224,adaptive,4,20,D,D,1,1,44,14,free,model,scripted
225,adaptive,5,1,D,C,5,0,5,0,free,model,scripted
225,adaptive,5,2,D,C,5,0,10,0,free,model,scripted
225,adaptive,5,3,D,C,5,0,15,0,free,model,scripted
225,adaptive,5,4,D,C,5,0,20,0,free,model,scripted
225,adaptive,5,5,D,C,5,0,25,0,free,model,scripted
225,adaptive,5,6,D,C,5,0,30,0,free,model,scripted
225,adaptive,5,7,D,D,1,1,31,1,free,model,scripted
225,adaptive,5,8,D,D,1,1,32,2,free,model,scripted
225,adaptive,5,9,D,D,1,1,33,3,free,model,scripted
225,adaptive,5,10,D,D,1,1,34,4,free,model,scripted
225,adaptive,5,11,D,D,1,1,35,5,free,model,scripted
225,adaptive,5,12,D,D,1,1,36,6,free,model,scripted
225,adaptive,5,13,D,D,1,1,37,7,free,model,scripted
225,adaptive,5,14,D,D,1,1,38,8,free,model,scripted
225,adaptive,5,15,D,D,1,1,39,9,free,model,scripted
225,adaptive,5,16,D,D,1,1,40,10,free,model,scripted
225,adaptive,5,17,D,D,1,1,41,11,free,model,scripted
225,adaptive,5,18,D,D,1,1,42,12,free,model,scripted
225,adaptive,5,19,D,D,1,1,43,13,free,model,scripted
225,adaptive,5,20,D,D,1,1,44,14,free,model,scripted
226,adaptive,6,1,D,C,5,0,5,0,free,model,scripted
226,adaptive,6,2,D,C,5,0,10,0,free,model,scripted
226,adaptive,6,3,D,C,5,0,15,0,free,model,scripted
226,adaptive,6,4,D,C,5,0,20,0,free,model,scripted
226,adaptive,6,5,D,C,5,0,25,0,free,model,scripted
226,adaptive,6,6,D,C,5,0,30,0,free,model,scripted
226,adaptive,6,7,D,D,1,1,31,1,free,model,scripted
226,adaptive,6,8,D,D,1,1,32,2,free,model,scripted
226,adaptive,6,9,D,D,1,1,33,3,free,model,scripted
226,adaptive,6,10,D,D,1,1,34,4,free,model,scripted
226,adaptive,6,11,D,D,1,1,35,5,free,model,scripted
226,adaptive,6,12,D,D,1,1,36,6,free,model,scripted
226,adaptive,6,13,D,D,1,1,37,7,free,model,scripted
226,adaptive,6,14,D,D,1,1,38,8,free,model,scripted
226,adaptive,6,15,D,D,1,1,39,9,free,model,scripted
226,adaptive,6,16,D,D,1,1,40,10,free,model,scripted
226,adaptive,6,17,D,D,1,1,41,11,free,model,scripted
226,adaptive,6,18,D,D,1,1,42,12,free,model,scripted
226,adaptive,6,19,D,D,1,1,43,13,free,model,scripted
226,adaptive,6,20,D,D,1,1,44,14,free,model,scripted
227,adaptive,7,1,C,C,3,3,3,3,free,model,scripted
227,adaptive,7,2,C,C,3,3,6,6,free,model,scripted
227,adaptive,7,3,C,C,3,3,9,9,free,model,scripted
227,adaptive,7,4,C,C,3,3,12,12,free,model,scripted
227,adaptive,7,5,C,C,3,3,15,15,free,model,scripted
227,adaptive,7,6,C,C,3,3,18,18,free,model,scripted
227,adaptive,7,7,C,D,0,5,18,23,free,model,scripted
227,adaptive,7,8,D,D,1,1,19,24,free,model,scripted
227,adaptive,7,9,D,D,1,1,20,25,free,model,scripted
227,adaptive,7,10,D,D,1,1,21,26,free,model,scripted
227,adaptive,7,11,D,D,1,1,22,27,free,model,scripted
227,adaptive,7,12,D,C,5,0,27,27,free,model,scripted
227,adaptive,7,13,D,C,5,0,32,27,free,model,scripted
227,adaptive,7,14,D,C,5,0,37,27,free,model,scripted
227,adaptive,7,15,D,C,5,0,42,27,free,model,scripted
227,adaptive,7,16,D,C,5,0,47,27,free,model,scripted
227,adaptive,7,17,D,C,5,0,52,27,free,model,scripted
227,adaptive,7,18,D,C,5,0,57,27,free,model,scripted
227,adaptive,7,19,D,C,5,0,62,27,free,model,scripted
227,adaptive,7,20,D,C,5,0,67,27,free,model,scripted
228,adaptive,8,1,D,C,5,0,5,0,free,model,scripted
228,adaptive,8,2,D,C,5,0,10,0,free,model,scripted
228,adaptive,8,3,D,C,5,0,15,0,free,model,scripted
228,adaptive,8,4,D,C,5,0,20,0,free,model,scripted
228,adaptive,8,5,D,C,5,0,25,0,free,model,scripted
228,adaptive,8,6,D,C,5,0,30,0,free,model,scripted
228,adaptive,8,7,D,D,1,1,31,1,free,model,scripted
228,adaptive,8,8,D,D,1,1,32,2,free,model,scripted
228,adaptive,8,9,D,D,1,1,33,3,free,model,scripted
228,adaptive,8,10,D,D,1,1,34,4,free,model,scripted
228,adaptive,8,11,D,D,1,1,35,5,free,model,scripted
228,adaptive,8,12,D,D,1,1,36,6,free,model,scripted
228,adaptive,8,13,D,D,1,1,37,7,free,model,scripted
228,adaptive,8,14,D,D,1,1,38,8,free,model,scripted
228,adaptive,8,15,D,D,1,1,39,9,free,model,scripted
228,adaptive,8,16,D,D,1,1,40,10,free,model,scripted
228,adaptive,8,17,D,D,1,1,41,11,free,model,scripted
228,adaptive,8,18,D,D,1,1,42,12,free,model,scripted
228,adaptive,8,19,D,D,1,1,43,13,free,model,scripted
228,adaptive,8,20,D,D,1,1,44,14,free,model,scripted
229,adaptive,9,1,D,C,5,0,5,0,free,model,scripted
229,adaptive,9,2,D,C,5,0,10,0,free,model,scripted
229,adaptive,9,3,D,C,5,0,15,0,free,model,scripted
229,adaptive,9,4,D,C,5,0,20,0,free,model,scripted
229,adaptive,9,5,D,C,5,0,25,0,free,model,scripted
229,adaptive,9,6,D,C,5,0,30,0,free,model,scripted
229,adaptive,9,7,D,D,1,1,31,1,free,model,scripted
229,adaptive,9,8,D,D,1,1,32,2,free,model,scripted
229,adaptive,9,9,D,D,1,1,33,3,free,model,scripted
229,adaptive,9,10,D,D,1,1,34,4,free,model,scripted
229,adaptive,9,11,D,D,1,1,35,5,free,model,scripted
229,adaptive,9,12,D,D,1,1,36,6,free,model,scripted
229,adaptive,9,13,D,D,1,1,37,7,free,model,scripted
229,adaptive,9,14,D,D,1,1,38,8,free,model,scripted
229,adaptive,9,15,D,D,1,1,39,9,free,model,scripted
229,adaptive,9,16,D,D,1,1,40,10,free,model,scripted
229,adaptive,9,17,D,D,1,1,41,11,free,model,scripted
229,adaptive,9,18,D,D,1,1,42,12,free,model,scripted
229,adaptive,9,19,D,D,1,1,43,13,free,model,scripted
229,adaptive,9,20,D,D,1,1,44,14,free,model,scripted
230,adaptive,10,1,C,C,3,3,3,3,free,model,scripted
230,adaptive,10,2,C,C,3,3,6,6,free,model,scripted
230,adaptive,10,3,C,C,3,3,9,9,free,model,scripted
230,adaptive,10,4,C,C,3,3,12,12,free,model,scripted
230,adaptive,10,5,C,C,3,3,15,15,free,model,scripted
230,adaptive,10,6,C,C,3,3,18,18,free,model,scripted
230,adaptive,10,7,C,D,0,5,18,23,free,model,scripted
230,adaptive,10,8,D,D,1,1,19,24,free,model,scripted
230,adaptive,10,9,D,D,1,1,20,25,free,model,scripted
230,adaptive,10,10,D,D,1,1,21,26,free,model,scripted
230,adaptive,10,11,D,D,1,1,22,27,free,model,scripted
230,adaptive,10,12,D,C,5,0,27,27,free,model,scripted
230,adaptive,10,13,D,C,5,0,32,27,free,model,scripted
230,adaptive,10,14,D,C,5,0,37,27,free,model,scripted
230,adaptive,10,15,D,C,5,0,42,27,free,model,scripted
230,adaptive,10,16,D,C,5,0,47,27,free,model,scripted
230,adaptive,10,17,D,C,5,0,52,27,free,model,scripted
230,adaptive,10,18,D,C,5,0,57,27,free,model,scripted
230,adaptive,10,19,D,C,5,0,62,27,free,model,scripted
230,adaptive,10,20,D,C,5,0,67,27,free,model,scripted
231,adaptive,11,1,D,C,5,0,5,0,free,model,scripted
231,adaptive,11,2,D,C,5,0,10,0,free,model,scripted
231,adaptive,11,3,D,C,5,0,15,0,free,model,scripted
231,adaptive,11,4,D,C,5,0,20,0,free,model,scripted
231,adaptive,11,5,D,C,5,0,25,0,free,model,scripted
231,adaptive,11,6,D,C,5,0,30,0,free,model,scripted
231,adaptive,11,7,D,D,1,1,31,1,free,model,scripted
231,adaptive,11,8,D,D,1,1,32,2,free,model,scripted
231,adaptive,11,9,D,D,1,1,33,3,free,model,scripted
231,adaptive,11,10,D,D,1,1,34,4,free,model,scripted
231,adaptive,11,11,D,D,1,1,35,5,free,model,scripted
231,adaptive,11,12,D,D,1,1,36,6,free,model,scripted
231,adaptive,11,13,D,D,1,1,37,7,free,model,scripted
231,adaptive,11,14,D,D,1,1,38,8,free,model,scripted
231,adaptive,11,15,D,D,1,1,39,9,free,model,scripted
231,adaptive,11,16,D,D,1,1,40,10,free,model,scripted
231,adaptive,11,17,D,D,1,1,41,11,free,model,scripted
231,adaptive,11,18,D,D,1,1,42,12,free,model,scripted
231,adaptive,11,19,D,D,1,1,43,13,free,model,scripted
231,adaptive,11,20,D,D,1,1,44,14,free,model,scripted
232,adaptive,12,1,D,C,5,0,5,0,free,model,scripted
232,adaptive,12,2,D,C,5,0,10,0,free,model,scripted
232,adaptive,12,3,D,C,5,0,15,0,free,model,scripted
232,adaptive,12,4,D,C,5,0,20,0,free,model,scripted
232,adaptive,12,5,D,C,5,0,25,0,free,model,scripted
232,adaptive,12,6,D,C,5,0,30,0,free,model,scripted
232,adaptive,12,7,D,D,1,1,31,1,free,model,scripted
232,adaptive,12,8,D,D,1,1,32,2,free,model,scripted
232,adaptive,12,9,D,D,1,1,33,3,free,model,scripted
232,adaptive,12,10,D,D,1,1,34,4,free,model,scripted
232,adaptive,12,11,D,D,1,1,35,5,free,model,scripted
232,adaptive,12,12,D,D,1,1,36,6,free,model,scripted
232,adaptive,12,13,D,D,1,1,37,7,free,model,scripted
232,adaptive,12,14,D,D,1,1,38,8,free,model,scripted
232,adaptive,12,15,D,D,1,1,39,9,free,model,scripted
232,adaptive,12,16,D,D,1,1,40,10,free,model,scripted
232,adaptive,12,17,D,D,1,1,41,11,free,model,scripted
232,adaptive,12,18,D,D,1,1,42,12,free,model,scripted
232,adaptive,12,19,D,D,1,1,43,13,free,model,scripted
232,adaptive,12,20,D,D,1,1,44,14,free,model,scripted
233,adaptive,13,1,D,C,5,0,5,0,free,model,scripted
233,adaptive,13,2,D,C,5,0,10,0,free,model,scripted
233,adaptive,13,3,D,C,5,0,15,0,free,model,scripted
233,adaptive,13,4,D,C,5,0,20,0,free,model,scripted
233,adaptive,13,5,D,C,5,0,25,0,free,model,scripted
233,adaptive,13,6,D,C,5,0,30,0,free,model,scripted
233,adaptive,13,7,D,D,1,1,31,1,free,model,scripted
233,adaptive,13,8,D,D,1,1,32,2,free,model,scripted
233,adaptive,13,9,D,D,1,1,33,3,free,model,scripted
233,adaptive,13,10,D,D,1,1,34,4,free,model,scripted
233,adaptive,13,11,D,D,1,1,35,5,free,model,scripted
233,adaptive,13,12,D,D,1,1,36,6,free,model,scripted
233,adaptive,13,13,D,D,1,1,37,7,free,model,scripted
233,adaptive,13,14,D,D,1,1,38,8,free,model,scripted
233,adaptive,13,15,D,D,1,1,39,9,free,model,scripted
233,adaptive,13,16,D,D,1,1,40,10,free,model,scripted
233,adaptive,13,17,D,D,1,1,41,11,free,model,scripted
233,adaptive,13,18,D,D,1,1,42,12,free,model,scripted
233,adaptive,13,19,D,D,1,1,43,13,free,model,scripted
233,adaptive,13,20,D,D,1,1,44,14,free,model,scripted
234,adaptive,14,1,C,C,3,3,3,3,free,model,scripted
234,adaptive,14,2,C,C,3,3,6,6,free,model,scripted
234,adaptive,14,3,C,C,3,3,9,9,free,model,scripted
234,adaptive,14,4,C,C,3,3,12,12,free,model,scripted
234,adaptive,14,5,C,C,3,3,15,15,free,model,scripted
234,adaptive,14,6,C,C,3,3,18,18,free,model,scripted
234,adaptive,14,7,C,D,0,5,18,23,free,model,scripted
234,adaptive,14,8,D,D,1,1,19,24,free,model,scripted
234,adaptive,14,9,D,D,1,1,20,25,free,model,scripted
234,adaptive,14,10,D,D,1,1,21,26,free,model,scripted
234,adaptive,14,11,D,D,1,1,22,27,free,model,scripted
234,adaptive,14,12,D,C,5,0,27,27,free,model,scripted
234,adaptive,14,13,D,C,5,0,32,27,free,model,scripted
234,adaptive,14,14,D,C,5,0,37,27,free,model,scripted
234,adaptive,14,15,D,C,5,0,42,27,free,model,scripted
234,adaptive,14,16,D,C,5,0,47,27,free,model,scripted
234,adaptive,14,17,D,C,5,0,52,27,free,model,scripted
234,adaptive,14,18,D,C,5,0,57,27,free,model,scripted
234,adaptive,14,19,D,C,5,0,62,27,free,model,scripted
234,adaptive,14,20,D,C,5,0,67,27,free,model,scripted
235,adaptive,15,1,D,C,5,0,5,0,free,model,scripted
235,adaptive,15,2,D,C,5,0,10,0,free,model,scripted
235,adaptive,15,3,D,C,5,0,15,0,free,model,scripted
235,adaptive,15,4,D,C,5,0,20,0,free,model,scripted
235,adaptive,15,5,D,C,5,0,25,0,free,model,scripted
235,adaptive,15,6,D,C,5,0,30,0,free,model,scripted
235,adaptive,15,7,D,D,1,1,31,1,free,model,scripted
235,adaptive,15,8,D,D,1,1,32,2,free,model,scripted
235,adaptive,15,9,D,D,1,1,33,3,free,model,scripted
235,adaptive,15,10,D,D,1,1,34,4,free,model,scripted
235,adaptive,15,11,D,D,1,1,35,5,free,model,scripted
235,adaptive,15,12,D,D,1,1,36,6,free,model,scripted
235,adaptive,15,13,D,D,1,1,37,7,free,model,scripted
235,adaptive,15,14,D,D,1,1,38,8,free,model,scripted
235,adaptive,15,15,D,D,1,1,39,9,free,model,scripted
235,adaptive,15,16,D,D,1,1,40,10,free,model,scripted
235,adaptive,15,17,D,D,1,1,41,11,free,model,scripted
235,adaptive,15,18,D,D,1,1,42,12,free,model,scripted
235,adaptive,15,19,D,D,1,1,43,13,free,model,scripted
235,adaptive,15,20,D,D,1,1,44,14,free,model,scripted
236,adaptive,16,1,D,C,5,0,5,0,free,model,scripted
236,adaptive,16,2,D,C,5,0,10,0,free,model,scripted
236,adaptive,16,3,D,C,5,0,15,0,free,model,scripted
236,adaptive,16,4,D,C,5,0,20,0,free,model,scripted
236,adaptive,16,5,D,C,5,0,25,0,free,model,scripted
236,adaptive,16,6,D,C,5,0,30,0,free,model,scripted
236,adaptive,16,7,D,D,1,1,31,1,free,model,scripted
236,adaptive,16,8,D,D,1,1,32,2,free,model,scripted
236,adaptive,16,9,D,D,1,1,33,3,free,model,scripted
236,adaptive,16,10,D,D,1,1,34,4,free,model,scripted
236,adaptive,16,11,D,D,1,1,35,5,free,model,scripted
236,adaptive,16,12,D,D,1,1,36,6,free,model,scripted
236,adaptive,16,13,D,D,1,1,37,7,free,model,scripted
236,adaptive,16,14,D,D,1,1,38,8,free,model,scripted
236,adaptive,16,15,D,D,1,1,39,9,free,model,scripted
236,adaptive,16,16,D,D,1,1,40,10,free,model,scripted
236,adaptive,16,17,D,D,1,1,41,11,free,model,scripted
236,adaptive,16,18,D,D,1,1,42,12,free,model,scripted
236,adaptive,16,19,D,D,1,1,43,13,free,model,scripted
236,adaptive,16,20,D,D,1,1,44,14,free,model,scripted
237,adaptive,17,1,C,C,3,3,3,3,free,model,scripted
237,adaptive,17,2,C,C,3,3,6,6,free,model,scripted
237,adaptive,17,3,C,C,3,3,9,9,free,model,scripted
237,adaptive,17,4,C,C,3,3,12,12,free,model,scripted
237,adaptive,17,5,C,C,3,3,15,15,free,model,scripted
237,adaptive,17,6,C,C,3,3,18,18,free,model,scripted
237,adaptive,17,7,C,D,0,5,18,23,free,model,scripted
237,adaptive,17,8,D,D,1,1,19,24,free,model,scripted
237,adaptive,17,9,D,D,1,1,20,25,free,model,scripted
237,adaptive,17,10,D,D,1,1,21,26,free,model,scripted
237,adaptive,17,11,D,D,1,1,22,27,free,model,scripted
237,adaptive,17,12,D,C,5,0,27,27,free,model,scripted
237,adaptive,17,13,D,C,5,0,32,27,free,model,scripted
237,adaptive,17,14,D,C,5,0,37,27,free,model,scripted
237,adaptive,17,15,D,C,5,0,42,27,free,model,scripted
237,adaptive,17,16,D,C,5,0,47,27,free,model,scripted
237,adaptive,17,17,D,C,5,0,52,27,free,model,scripted
237,adaptive,17,18,D,C,5,0,57,27,free,model,scripted
237,adaptive,17,19,D,C,5,0,62,27,free,model,scripted
237,adaptive,17,20,D,C,5,0,67,27,free,model,scripted
238,adaptive,18,1,C,C,3,3,3,3,free,model,scripted
238,adaptive,18,2,C,C,3,3,6,6,free,model,scripted
238,adaptive,18,3,C,C,3,3,9,9,free,model,scripted
238,adaptive,18,4,C,C,3,3,12,12,free,model,scripted
238,adaptive,18,5,C,C,3,3,15,15,free,model,scripted
238,adaptive,18,6,C,C,3,3,18,18,free,model,scripted
238,adaptive,18,7,C,D,0,5,18,23,free,model,scripted
238,adaptive,18,8,D,D,1,1,19,24,free,model,scripted
238,adaptive,18,9,D,D,1,1,20,25,free,model,scripted
238,adaptive,18,10,D,D,1,1,21,26,free,model,scripted
238,adaptive,18,11,D,D,1,1,22,27,free,model,scripted
238,adaptive,18,12,D,C,5,0,27,27,free,model,scripted
238,adaptive,18,13,D,C,5,0,32,27,free,model,scripted
238,adaptive,18,14,D,C,5,0,37,27,free,model,scripted
